Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Swag Labs/a_About""))",Chrome 110.0.0.0,,,2023-06-09 15:54:12,2023-06-09 15:54:16,3.709s,PASSED
"click(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Sauce Labs Cross Browser Testing, Sele_e8ee84/button_Request a demo""))",Chrome 110.0.0.0,,,2023-06-09 15:54:16,2023-06-09 15:54:22,5.895s,PASSED
"str = ""FirstName""",Chrome 110.0.0.0,,,2023-06-09 15:54:22,2023-06-09 15:54:22,0.001s,PASSED
"Firstname = findTestObject(""Assignment/SauceDemo/Page_Request a Sauce Labs Demo/input__FirstName"", [""Empid"":str])",Chrome 110.0.0.0,,,2023-06-09 15:54:22,2023-06-09 15:54:22,0.149s,PASSED
"setText(Firstname, ""Kunj"")",Chrome 110.0.0.0,,,2023-06-09 15:54:22,2023-06-09 15:54:27,4.503s,PASSED
"setText(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Request a Sauce Labs Demo/input__LastName""), Lastname)",Chrome 110.0.0.0,,,2023-06-09 15:54:27,2023-06-09 15:54:28,1.105s,PASSED
"setText(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Request a Sauce Labs Demo/input__Email""), Email1)",Chrome 110.0.0.0,,,2023-06-09 15:54:28,2023-06-09 15:54:29,1.208s,PASSED
"setText(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Request a Sauce Labs Demo/input__Company""), Company)",Chrome 110.0.0.0,,,2023-06-09 15:54:29,2023-06-09 15:54:31,1.659s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Request a Sauce Labs Demo/select_Select.AfghanistanAlbaniaAlgeriaAndo_2e5989""), ""India"", true)",Chrome 110.0.0.0,,,2023-06-09 15:54:31,2023-06-09 15:54:34,3.026s,PASSED
"setText(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Request a Sauce Labs Demo/input__Phone""), Phonenumber)",Chrome 110.0.0.0,,,2023-06-09 15:54:34,2023-06-09 15:54:35,0.964s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Request a Sauce Labs Demo/select_Select.Sauce Cross-BrowserSauce Mobi_6b7086""), ""Cross-Browser Testing"", true)",Chrome 110.0.0.0,,,2023-06-09 15:54:35,2023-06-09 15:54:36,1.405s,PASSED
"setText(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Request a Sauce Labs Demo/textarea__Sales_Contact_Comments__c""), ""none"")",Chrome 110.0.0.0,,,2023-06-09 15:54:36,2023-06-09 15:54:37,0.944s,PASSED
"click(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Request a Sauce Labs Demo/label_Please check this box if youd like to_15e628""))",Chrome 110.0.0.0,,,2023-06-09 15:54:37,2023-06-09 15:54:38,0.579s,PASSED
"click(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Request a Sauce Labs Demo/button_Submit""))",Chrome 110.0.0.0,,,2023-06-09 15:54:38,2023-06-09 15:54:38,0.601s,PASSED
"verifyTextPresent(""Enter valid business email address"", false)",Chrome 110.0.0.0,,,2023-06-09 15:54:38,2023-06-09 15:54:39,1.162s,PASSED
"click(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Request a Sauce Labs Demo/span_Company details""))",Chrome 110.0.0.0,,,2023-06-09 15:54:39,2023-06-09 15:54:40,0.480s,PASSED
"setText(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Request a Sauce Labs Demo/input__Email""), Email2)",Chrome 110.0.0.0,,,2023-06-09 15:54:40,2023-06-09 15:54:41,0.963s,PASSED
"verifyElementAttributeValue(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Request a Sauce Labs Demo/input__Email""), ""value"", Email2, 0)",Chrome 110.0.0.0,,,2023-06-09 15:54:41,2023-06-09 15:54:41,0.593s,PASSED
"click(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Request a Sauce Labs Demo/button_Submit""))",Chrome 110.0.0.0,,,2023-06-09 15:54:41,2023-06-09 15:54:42,0.483s,PASSED
delay(5),Chrome 110.0.0.0,,,2023-06-09 15:54:42,2023-06-09 15:54:47,5.002s,PASSED
"verifyTextPresent(""Thank you for your request."", false)",Chrome 110.0.0.0,,,2023-06-09 15:54:47,2023-06-09 15:54:48,1.022s,PASSED
delay(2),Chrome 110.0.0.0,,,2023-06-09 15:54:48,2023-06-09 15:54:50,2.001s,PASSED
closeBrowser(),Chrome 110.0.0.0,,,2023-06-09 15:54:50,2023-06-09 15:54:50,0.087s,PASSED
Start listener action : sampleAfterTestCase,Chrome 110.0.0.0,,,2023-06-09 15:54:50,2023-06-09 15:54:50,0.005s,PASSED
,,,,,,,
Test Cases/Final_Assignment/Saucedemo/Saucedemo_Addtocart,Chrome 110.0.0.0,,,2023-06-09 15:54:50,2023-06-09 15:55:14,24.101s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 110.0.0.0,,,2023-06-09 15:54:50,2023-06-09 15:54:51,0.858s,PASSED
"openBrowser("""")",Chrome 110.0.0.0,,,2023-06-09 15:54:51,2023-06-09 15:54:51,0.435s,PASSED
maximizeWindow(),Chrome 110.0.0.0,,,2023-06-09 15:54:51,2023-06-09 15:54:52,0.112s,PASSED
navigateToUrl(Saucedemo),Chrome 110.0.0.0,,,2023-06-09 15:54:52,2023-06-09 15:54:52,0.442s,PASSED
"com.Saucedemo_Login.Login(""Object Repository/Assignment/SauceDemo/Page_Swag Labs/input_Swag Labs_user-name"", EndUser, ""Object Repository/Assignment/SauceDemo/Page_Swag Labs/input_Swag Labs_password"", Password, ""Object Repository/Assignment/SauceDemo/Page_Swag Labs/input_Swag Labs_login-button"")",Chrome 110.0.0.0,,,2023-06-09 15:54:52,2023-06-09 15:54:55,2.494s,PASSED
delay(3),Chrome 110.0.0.0,,,2023-06-09 15:54:55,2023-06-09 15:54:58,3.002s,PASSED
"getUrl().equals(""https://www.saucedemo.com/inventory.html"")",Chrome 110.0.0.0,,,2023-06-09 15:54:58,2023-06-09 15:54:58,0.007s,PASSED
"click(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Swag Labs/button_Add to cart""))",Chrome 110.0.0.0,,,2023-06-09 15:54:58,2023-06-09 15:54:58,0.483s,PASSED
"click(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Swag Labs/button_Add to cart_1""))",Chrome 110.0.0.0,,,2023-06-09 15:54:58,2023-06-09 15:54:59,0.577s,PASSED
"click(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Swag Labs/a_2""))",Chrome 110.0.0.0,,,2023-06-09 15:54:59,2023-06-09 15:54:59,0.588s,PASSED
"click(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Swag Labs/button_Remove""))",Chrome 110.0.0.0,,,2023-06-09 15:54:59,2023-06-09 15:55:00,0.589s,PASSED
"click(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Swag Labs/button_Checkout""))",Chrome 110.0.0.0,,,2023-06-09 15:55:00,2023-06-09 15:55:00,0.575s,PASSED
"verifyTextPresent(""Checkout: Your Information"", false)",Chrome 110.0.0.0,,,2023-06-09 15:55:00,2023-06-09 15:55:01,0.543s,PASSED
"setText(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Swag Labs/input_Checkout Your Information_firstName""), Firstname)",Chrome 110.0.0.0,,,2023-06-09 15:55:01,2023-06-09 15:55:02,0.711s,PASSED
"verifyElementAttributeValue(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Swag Labs/input_Checkout Your Information_firstName""), ""value"", Firstname, 1)",Chrome 110.0.0.0,,,2023-06-09 15:55:02,2023-06-09 15:55:02,0.454s,PASSED
"setText(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Swag Labs/input_Checkout Your Information_lastName""), Lastname)",Chrome 110.0.0.0,,,2023-06-09 15:55:02,2023-06-09 15:55:03,0.822s,PASSED
"verifyElementAttributeValue(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Swag Labs/input_Checkout Your Information_lastName""), ""value"", Lastname, 1)",Chrome 110.0.0.0,,,2023-06-09 15:55:03,2023-06-09 15:55:03,0.554s,PASSED
"setText(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Swag Labs/input_Checkout Your Information_postalCode""), Pincode)",Chrome 110.0.0.0,,,2023-06-09 15:55:03,2023-06-09 15:55:04,0.719s,PASSED
"verifyElementAttributeValue(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Swag Labs/input_Checkout Your Information_postalCode""), ""value"", Pincode, 1)",Chrome 110.0.0.0,,,2023-06-09 15:55:04,2023-06-09 15:55:05,0.465s,PASSED
delay(2),Chrome 110.0.0.0,,,2023-06-09 15:55:05,2023-06-09 15:55:07,2.003s,PASSED
"click(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Swag Labs/input_Cancel_continue""))",Chrome 110.0.0.0,,,2023-06-09 15:55:07,2023-06-09 15:55:07,0.470s,PASSED
"verifyTextPresent(""Payment Information"", false)",Chrome 110.0.0.0,,,2023-06-09 15:55:07,2023-06-09 15:55:08,0.552s,PASSED
"click(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Swag Labs/button_Finish""))",Chrome 110.0.0.0,,,2023-06-09 15:55:08,2023-06-09 15:55:08,0.369s,PASSED
"verifyTextPresent(""Thank you for your order!"", false)",Chrome 110.0.0.0,,,2023-06-09 15:55:08,2023-06-09 15:55:09,0.535s,PASSED
"click(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Swag Labs/button_Back Home""))",Chrome 110.0.0.0,,,2023-06-09 15:55:09,2023-06-09 15:55:09,0.479s,PASSED
delay(5),Chrome 110.0.0.0,,,2023-06-09 15:55:09,2023-06-09 15:55:14,5.003s,PASSED
closeBrowser(),Chrome 110.0.0.0,,,2023-06-09 15:55:14,2023-06-09 15:55:14,0.071s,PASSED
Start listener action : sampleAfterTestCase,Chrome 110.0.0.0,,,2023-06-09 15:55:14,2023-06-09 15:55:14,0.002s,PASSED
,,,,,,,
Test Cases/Final_Assignment/Alerts/Alerts,Chrome 110.0.0.0,,,2023-06-09 15:55:14,2023-06-09 15:55:36,21.496s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 110.0.0.0,,,2023-06-09 15:55:14,2023-06-09 15:55:15,0.839s,PASSED
"openBrowser("""")",Chrome 110.0.0.0,,,2023-06-09 15:55:15,2023-06-09 15:55:16,0.466s,PASSED
maximizeWindow(),Chrome 110.0.0.0,,,2023-06-09 15:55:16,2023-06-09 15:55:16,0.114s,PASSED
navigateToUrl(Alert),Chrome 110.0.0.0,,,2023-06-09 15:55:16,2023-06-09 15:55:16,0.699s,PASSED
"click(findTestObject(""Object Repository/Assignment/Alerts/Page_Alerts/a_Alert with OK""))",Chrome 110.0.0.0,,,2023-06-09 15:55:16,2023-06-09 15:55:17,0.485s,PASSED
"click(findTestObject(""Object Repository/Assignment/Alerts/Page_Alerts/button_click the button to display an  alert box""))",Chrome 110.0.0.0,,,2023-06-09 15:55:17,2023-06-09 15:55:17,0.379s,PASSED
waitForAlert(5),Chrome 110.0.0.0,,,2023-06-09 15:55:17,2023-06-09 15:55:17,0.012s,PASSED
delay(2),Chrome 110.0.0.0,,,2023-06-09 15:55:17,2023-06-09 15:55:19,2.001s,PASSED
acceptAlert(),Chrome 110.0.0.0,,,2023-06-09 15:55:19,2023-06-09 15:55:19,0.012s,PASSED
"click(findTestObject(""Object Repository/Assignment/Alerts/Page_Alerts/a_Alert with OK  Cancel""))",Chrome 110.0.0.0,,,2023-06-09 15:55:19,2023-06-09 15:55:20,0.498s,PASSED
"click(findTestObject(""Object Repository/Assignment/Alerts/Page_Alerts/button_click the button to display a confirm box""))",Chrome 110.0.0.0,,,2023-06-09 15:55:20,2023-06-09 15:55:20,0.571s,PASSED
waitForAlert(5),Chrome 110.0.0.0,,,2023-06-09 15:55:20,2023-06-09 15:55:20,0.005s,PASSED
delay(2),Chrome 110.0.0.0,,,2023-06-09 15:55:20,2023-06-09 15:55:22,2.002s,PASSED
acceptAlert(),Chrome 110.0.0.0,,,2023-06-09 15:55:22,2023-06-09 15:55:22,0.008s,PASSED
"click(findTestObject(""Object Repository/Assignment/Alerts/Page_Alerts/a_Alert with OK  Cancel""))",Chrome 110.0.0.0,,,2023-06-09 15:55:22,2023-06-09 15:55:23,0.574s,PASSED
"click(findTestObject(""Object Repository/Assignment/Alerts/Page_Alerts/button_click the button to display a confirm box""))",Chrome 110.0.0.0,,,2023-06-09 15:55:23,2023-06-09 15:55:23,0.460s,PASSED
waitForAlert(5),Chrome 110.0.0.0,,,2023-06-09 15:55:23,2023-06-09 15:55:23,0.006s,PASSED
delay(2),Chrome 110.0.0.0,,,2023-06-09 15:55:23,2023-06-09 15:55:25,2.002s,PASSED
dismissAlert(),Chrome 110.0.0.0,,,2023-06-09 15:55:25,2023-06-09 15:55:25,0.012s,PASSED
"click(findTestObject(""Object Repository/Assignment/Alerts/Page_Alerts/a_Alert with Textbox""))",Chrome 110.0.0.0,,,2023-06-09 15:55:25,2023-06-09 15:55:26,0.582s,PASSED
"click(findTestObject(""Object Repository/Assignment/Alerts/Page_Alerts/button_click the button to demonstrate the _b1783c""))",Chrome 110.0.0.0,,,2023-06-09 15:55:26,2023-06-09 15:55:26,0.474s,PASSED
waitForAlert(5),Chrome 110.0.0.0,,,2023-06-09 15:55:26,2023-06-09 15:55:26,0.006s,PASSED
delay(2),Chrome 110.0.0.0,,,2023-06-09 15:55:26,2023-06-09 15:55:28,2.001s,PASSED
"setAlertText(""Kunj"")",Chrome 110.0.0.0,,,2023-06-09 15:55:28,2023-06-09 15:55:28,0.010s,PASSED
delay(2),Chrome 110.0.0.0,,,2023-06-09 15:55:28,2023-06-09 15:55:31,2.002s,PASSED
acceptAlert(),Chrome 110.0.0.0,,,2023-06-09 15:55:31,2023-06-09 15:55:31,0.009s,PASSED
delay(5),Chrome 110.0.0.0,,,2023-06-09 15:55:31,2023-06-09 15:55:36,5.002s,PASSED
closeBrowser(),Chrome 110.0.0.0,,,2023-06-09 15:55:36,2023-06-09 15:55:36,0.072s,PASSED
Start listener action : sampleAfterTestCase,Chrome 110.0.0.0,,,2023-06-09 15:55:36,2023-06-09 15:55:36,0.007s,PASSED
